CASENUMBER,CASECLASSIFICATION,TYPEOFBUSINESS,TYPEOFCOMPLAINT,CONSTRUCTIONREFERRAL,CITATIONISSUED,OPENDATE,CLOSEDATE,OUTCOME,ADDRESS,COUNCILDISTRICT,PARCELID,LOCATION
2020 059734-CC,COVID-19,Residential,Social Distancing,,,04/14/2020 12:00:00 AM,04/14/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1308 NAVASOTA STREET,1,0209060821,POINT (-97.72830677 30.27416797)
2020 166795-CC,COVID-19,Residential/Apartment,Social Distancing,,,10/31/2020 12:00:00 AM,10/31/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1215 S CONGRESS AVENUE,9,0300012101,POINT (-97.74857795 30.25147294)
2020 103007-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,07/11/2020 12:00:00 AM,07/13/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,601 W SLAUGHTER LANE,5,0430130404,POINT (-97.80019092 30.17246442)
2020 098805-CC,COVID-19,Business,Face Covering Non-Compliance - Business,,,07/04/2020 12:00:00 AM,07/04/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,6510 S CONGRESS AVENUE,2,0420090220,POINT (-97.77844973 30.19525081)
2020 050894-CC,COVID-19,Other,Over Occupancy,,,03/26/2020 12:00:00 AM,03/27/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3401 WILLOWRUN COVE,3,0409000109,POINT (-97.75436717 30.22609961)
2020 095976-CC,COVID-19,Other,Face-Covering,,,06/29/2020 12:00:00 AM,06/29/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3535 E 7TH STREET,3,0202141007,POINT (-97.70215188 30.25586077)
2020 098781-CC,COVID-19,Bar,Over Occupancy,,,07/04/2020 12:00:00 AM,07/04/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3715 S 1ST STREET,3,0408040543,POINT (-97.76731947 30.22898339)
2020 098549-CC,COVID-19,Restaurant,Face-Covering,,,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,Closed/Duplicate Case,2237 E RIVERSIDE DRIVE UNIT 101A,3,0304070812,POINT (-97.72624294 30.23820894)
2021 044624-CC,COVID-19,Apartment Common Area,Face Covering Non-Compliance - Business,,,03/26/2021 12:00:00 AM,03/26/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,6903 DEATONHILL DRIVE,5,0416191006,POINT (-97.81727877 30.20871501)
2021 043698-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,03/25/2021 12:00:00 AM,03/26/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,4210 W BRAKER LANE,7,0256000710,POINT (-97.73995343 30.40009209)
2021 044608-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,03/26/2021 12:00:00 AM,03/26/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,907 W 5TH STREET,9,0107001224,POINT (-97.75391634 30.2697822)
2020 053182-CC,COVID-19,Residential,Social Distancing,,,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1601 LIGHTSEY ROAD,5,0405081701,POINT (-97.77604346 30.23852285)
2020 056009-CC,COVID-19,Residential,Social Distancing,,,04/07/2020 12:00:00 AM,04/07/2020 12:00:00 AM,COVID-19/Education Provided,1716 NASH AVENUE,5,0100063801,POINT (-97.77016405 30.2533093)
2021 002011-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,01/07/2021 12:00:00 AM,01/07/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,11300 N IH 35 NB,,,POINT (-88.448709 24.923983)
2020 104167-CC,COVID-19,Construction Site,Face Covering Non-Compliance - Business,,,07/14/2020 12:00:00 AM,07/15/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2800 S 4TH STREET,3,0404043701,POINT (-97.76614891 30.23861096)
2020 064530-CC,COVID-19,Construction,Social Distancing,DSD Referral,true,04/24/2020 12:00:00 AM,07/16/2020 12:00:00 AM,Closed due to Voluntary Compliance,1221 S CONGRESS AVENUE,9,0300012101,POINT (-97.74865605 30.25142463)
2021 002152-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,01/07/2021 12:00:00 AM,01/07/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,13000 N 620 RD SB,,,POINT (-88.448709 24.923983)
2020 142789-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,09/17/2020 12:00:00 AM,09/17/2020 12:00:00 AM,Closed due to Administrative Reasons,14311 WELLS PORT DRIVE,,,POINT (-97.67526869 30.43661983)
2020 188531-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,12/14/2020 12:00:00 AM,12/14/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,6500 RIVER PLACE BOULEVARD BUNIT 205,10,0152300118,POINT (-97.84863595 30.39211845)
2020 053917-CC,COVID-19,Residential,Social Distancing,,,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,COVID-19/Education Provided,1221 S CONGRESS AVENUE UNIT  100,9,0300012101,POINT (-97.74865605 30.25142463)
2021 002308-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,01/07/2021 12:00:00 AM,01/07/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,5501 W 290 HWY EB,,,POINT (-88.448709 24.923983)
2020 063300-CC,COVID-19,Construction,Social Distancing,Non-Referral,,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,805 W LIVE OAK STREET,3,0402030207,POINT (-97.7611215 30.2453199)
2021 021868-CC,COVID-19,Apartment Common Area,Face Covering Non-Compliance - Business,,,02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,13401 LEGENDARY DRIVE,6,0270030402,POINT (-97.73436572 30.43851278)
2021 021777-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,10515 N MOPAC EXPY NB,,,POINT (-88.448709 24.923983)
2021 015264-CC,COVID-19,Residential,Eviction,,,02/02/2021 12:00:00 AM,02/10/2021 12:00:00 AM,COVID-19/Education Provided,8312 N IH 35 NB 1120,,,POINT (-88.448709 24.923983)
2021 001972-CC,COVID-19,Other (Describe in Comments),Over Occupancy,,,01/07/2021 12:00:00 AM,01/07/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,W 15TH ST AND LAVACA ST,,,POINT (-88.448709 24.923983)
2021 022347-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,301 LAVACA STREET,9,0206011601,POINT (-97.74599818 30.26613055)
2020 052205-CC,COVID-19,Residential,Social Distancing,,,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,COVID-19/Education Provided,1311 SOUTHPORT DRIVE,3,0407072701,POINT (-97.77612785 30.23264437)
2021 022301-CC,COVID-19,Other (Describe in Comments),Face Covering,,,02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,5031 W 290 HWY SVRD EB,,,POINT (-88.448709 24.923983)
2021 006454-CC,COVID-19,Residential,Eviction,,,01/15/2021 12:00:00 AM,02/08/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,1901 CROSSING PLACE UNIT 1201,3,0308100801,POINT (-97.71688089 30.23209543)
2021 022542-CC,COVID-19,Other (Describe in Comments),Over Occupancy,,,02/11/2021 12:00:00 AM,02/11/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,5700 MENCHACA ROAD,5,0413160517,POINT (-97.79951708 30.21515488)
2021 022472-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,02/11/2021 12:00:00 AM,02/11/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,6001 MIDDLE FISKVILLE ROAD,4,0226140319,POINT (-97.70937547 30.32257882)
2020 059793-CC,COVID-19,Other,Social Distancing,,,04/14/2020 12:00:00 AM,04/15/2020 12:00:00 AM,Referred to Appropriate Agency,8807 N LAMAR BOULEVARD,4,0238150216,POINT (-97.70062975 30.35649446)
2021 011477-CC,COVID-19,Restaurant,Social Distancing,,,01/27/2021 12:00:00 AM,02/10/2021 12:00:00 AM,Closed due to Voluntary Compliance,11420  ROCK ROSE AVE,7,0256081109,POINT (-97.72311756 30.40084601)
2021 002277-CC,COVID-19,Other (Describe in Comments),Face Covering,,,01/07/2021 12:00:00 AM,01/07/2021 12:00:00 AM,Referred to Appropriate Agency,11815 W 290 HWY,,,POINT (-88.448709 24.923983)
2021 021798-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,Referred to Appropriate Agency,12221 N MOPAC EXPY SVRD NB,,,POINT (-88.448709 24.923983)
2020 064822-CC,COVID-19,Other,Non-essential Business,,,04/24/2020 12:00:00 AM,04/24/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,8807 N LAMAR BOULEVARD,4,0238150216,POINT (-97.70062975 30.35649446)
2021 011481-CC,COVID-19,Restaurant,Social Distancing,,,01/27/2021 12:00:00 AM,02/10/2021 12:00:00 AM,Closed due to Voluntary Compliance,3309  ESPERANZA XING,7,0256060203,POINT (-97.72645135 30.40018742)
2021 013135-CC,COVID-19,Residential,Eviction,,,01/29/2021 12:00:00 AM,02/10/2021 12:00:00 AM,COVID-19/Education Provided,2707 WINDSWEPT COVE UNIT 102,5,0408130414,POINT (-97.8020996 30.22957662)
2021 021939-CC,COVID-19,Residential,Eviction,,,02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,COVID-19/Education Provided,2759 W WELLS BRANCH PKWY,,,POINT (-88.448709 24.923983)
2020 052261-CC,COVID-19,Construction,Social Distancing,Non-Referral,,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1221 S CONGRESS AVENUE,9,0300012101,POINT (-97.74865605 30.25142463)
2021 068123-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,05/07/2021 12:00:00 AM,05/07/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,1221 S CONGRESS AVENUE,9,0300012101,POINT (-97.74865605 30.25142463)
2020 054940-CC,COVID-19,Residential,Social Distancing,,,04/04/2020 12:00:00 AM,04/04/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1406 E M FRANKLIN AVENUE,1,0211171501,POINT (-97.69529778 30.28040269)
2020 053200-CC,COVID-19,Residential,Social Distancing,,,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,13220 VILLA MONTANA WAY,,0160380916,POINT (-97.87309706 30.41235946)
2020 054908-CC,COVID-19,Residential,Social Distancing,,,04/03/2020 12:00:00 AM,04/03/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1221 S CONGRESS AVENUE UNIT  1413,9,0300012101,POINT (-97.74865605 30.25142463)
2020 064694-CC,COVID-19,Construction,Over Occupancy,DSD Referral,,04/24/2020 12:00:00 AM,04/26/2020 12:00:00 AM,Closed/Duplicate Case,1221 S CONGRESS AVENUE UNIT  100,9,0300012101,POINT (-97.74865605 30.25142463)
2020 156592-CC,COVID-19,Construction,Face-Covering,DSD Referral,,10/13/2020 12:00:00 AM,10/14/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1902 CULLEN AVENUE,7,,POINT (-97.73210309 30.34460178)
2020 183671-CC,COVID-19,Construction Site,Face Covering Non-Compliance - Business,,,12/03/2020 12:00:00 AM,12/03/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2800 S 4TH STREET,3,0404043701,POINT (-97.76614891 30.23861096)
2020 059502-CC,COVID-19,Residential,Social Distancing,,,04/14/2020 12:00:00 AM,04/14/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1201 S CONGRESS AVENUE,9,0300012101,POINT (-97.74855079 30.25177767)
2021 020105-CC,COVID-19,Restaurant,Over Occupancy,,,02/06/2021 12:00:00 AM,02/06/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,2004 S 1ST STREET,3,0401021010,POINT (-97.75741003 30.24534021)
2020 188552-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,12/14/2020 12:00:00 AM,12/14/2020 12:00:00 AM,Closed/Duplicate Case,6500 RIVER PLACE BOULEVARD BUNIT 100,10,0152300118,POINT (-97.84863595 30.39211845)
2020 098816-CC,COVID-19,Business,Social Distancing,,,07/04/2020 12:00:00 AM,07/04/2020 12:00:00 AM,Closed/Duplicate Case,1610 E RIVERSIDE DRIVE,3,0302060131,POINT (-97.73051657 30.2454135)
2020 110191-CC,COVID-19,Residential/Apartment,Social Distancing,,,07/24/2020 12:00:00 AM,07/24/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,300 CROCKETT STREET,3,0402011801,POINT (-97.75472857 30.24424854)
2020 078577-CC,COVID-19,Residential,Social Distancing,,,05/22/2020 12:00:00 AM,05/22/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2501 EAST SIDE DRIVE,3,0306010319,POINT (-97.74930712 30.23520571)
2020 125429-CC,COVID-19,Residential/Apartment,Social Distancing,,,08/22/2020 12:00:00 AM,08/23/2020 12:00:00 AM,Referred to Appropriate Agency,607 W LIVE OAK STREET,3,0402031010,POINT (-97.75837939 30.24449637)
2020 137416-CC,COVID-19,Residential/Apartment,Over Occupancy,,,09/05/2020 12:00:00 AM,09/05/2020 12:00:00 AM,Referred to Appropriate Agency,10304 SPICEWOOD MESA,6,0162110309,POINT (-97.78610586 30.41814873)
2020 058127-CC,COVID-19,Residential,Social Distancing,,,04/10/2020 12:00:00 AM,04/10/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1300 E RIVERSIDE DRIVE,3,0301040236,POINT (-97.73393788 30.24849995)
2020 049282-CC,COVID-19,Other,Social Distancing,,,03/24/2020 12:00:00 AM,03/24/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,6500 RIVER PLACE BOULEVARD,10,0152300118,POINT (-97.84863595 30.39211845)
2020 052588-CC,COVID-19,Residential,Social Distancing,,,03/30/2020 12:00:00 AM,03/31/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1300 E RIVERSIDE DRIVE,3,0301040236,POINT (-97.73393788 30.24849995)
2021 080149-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,05/26/2021 12:00:00 AM,05/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,AIRPORT BLVD AND E MARTIN LUTHER KING JR BLVD,,,POINT (-88.448709 24.923983)
2021 044677-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,03/26/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,10616 RESEARCH BLVD SVRD SB,,,POINT (-88.448709 24.923983)
2021 044582-CC,COVID-19,Other (Describe in Comments),Over Occupancy,,,03/26/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,2800 HANCOCK DRIVE,7,0129000101,POINT (-97.74906004 30.32794751)
2021 044799-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,03/27/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,2305 LEON STREET,9,0113000505,POINT (-97.74916215 30.28755809)
2021 022947-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,02/11/2021 12:00:00 AM,02/12/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,4001 N LAMAR BOULEVARD,9,0220030101,POINT (-97.73989739 30.30735003)
2021 044718-CC,COVID-19,Other (Describe in Comments),Face Covering,,,03/27/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,9607 MENCHACA RD,,,POINT (-88.448709 24.923983)
2020 179865-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,11/23/2020 12:00:00 AM,11/23/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,8500 SHOAL CREEK BOULEVARD BUNIT 103,7,0243030401,POINT (-97.73821242 30.37011423)
2021 022980-CC,COVID-19,Apartment Common Area,Social Distancing,,,02/12/2021 12:00:00 AM,02/12/2021 12:00:00 AM,Referred to Appropriate Agency,307 BOWIE ST,,,POINT (-88.448709 24.923983)
2021 044642-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,03/26/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,7101 S MOPAC EXPY SVRD NB,,,POINT (-88.448709 24.923983)
2021 023422-CC,COVID-19,Restaurant,Social Distancing,,,02/12/2021 12:00:00 AM,02/12/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,104 E 31ST STREET,9,0216040706,POINT (-97.7365477 30.295192)
2020 150948-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,10/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,8500 SHOAL CREEK BOULEVARD BUNIT 103,7,0243030401,POINT (-97.73821242 30.37011423)
2021 022979-CC,COVID-19,Other (Describe in Comments),Face Covering,,,02/12/2021 12:00:00 AM,02/12/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,10503 N LAMAR BOULEVARD,4,0245180404,POINT (-97.69055867 30.37381396)
2021 044798-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,03/27/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,1000 E 41ST STREET BUNIT HOUSE,9,0218090130,POINT (-97.7196515 30.30046327)
2021 022864-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,02/11/2021 12:00:00 AM,02/12/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,2301 W ANDERSON LANE,7,0238050207,POINT (-97.73027993 30.35537643)
2021 044783-CC,COVID-19,Other (Describe in Comments),Face Covering,,,03/27/2021 12:00:00 AM,03/27/2021 12:00:00 AM,Referred to Appropriate Agency,15401 DEBBA DRIVE,,0145630603,POINT (-97.94387353 30.37589578)
2020 092449-CC,COVID-19,Restaurant,Face-Covering,,,06/22/2020 12:00:00 AM,06/22/2020 12:00:00 AM,COVID-19/Education Provided,7522 N IH 35 SVRD SB,4,0232150122,POINT (-97.70339295 30.3379601)
2020 091627-CC,COVID-19,Restaurant,Face-Covering,,,06/19/2020 12:00:00 AM,06/19/2020 12:00:00 AM,COVID-19/Education Provided,7522 N IH 35 SVRD SB,4,0232150122,POINT (-97.70339295 30.3379601)
2021 002401-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,01/07/2021 12:00:00 AM,01/08/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,6633 E 290 HWY SVRD EB 300,,,POINT (-88.448709 24.923983)
2021 023471-CC,COVID-19,Restaurant,Face Covering,,,02/13/2021 12:00:00 AM,02/13/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,2620 S LAMAR BOULEVARD,5,0401090173,POINT (-97.77983781 30.2459005)
2021 014296-CC,COVID-19,Other (Describe in Comments),Face Covering,,,02/01/2021 12:00:00 AM,02/01/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,1864 KENNEY FORT TRL,,,POINT (-88.448709 24.923983)
2021 081955-CC,COVID-19,Other (Describe in Comments),Face Covering,,,05/30/2021 12:00:00 AM,05/30/2021 12:00:00 AM,Closed due to Administrative Reasons,253 TAFT LN,,,POINT (-88.448709 24.923983)
2021 044668-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,03/26/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,1000 E 44TH STREET,9,0218090308,POINT (-97.71939405 30.30312647)
2020 098822-CC,COVID-19,Business,Over Occupancy,,,07/04/2020 12:00:00 AM,07/04/2020 12:00:00 AM,Referred to Appropriate Agency,1610 E RIVERSIDE DRIVE,3,0302060131,POINT (-97.73051657 30.2454135)
2021 044625-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,03/26/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,2800 SAN PEDRO STREET,9,0216010622,POINT (-97.74595007 30.29356327)
2020 100673-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,07/08/2020 12:00:00 AM,07/08/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1610 E PARMER LANE UNIT A,1,0252300701,POINT (-97.64880742 30.38778513)
2021 044800-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,03/27/2021 12:00:00 AM,03/27/2021 12:00:00 AM,Closed/Duplicate Case,2103 NUECES STREET,9,0212011108,POINT (-97.74371448 30.28433474)
2021 044660-CC,COVID-19,Apartment Common Area,Over Occupancy,,,03/26/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,201 W MOCKINGBIRD LANE,3,0415081401,POINT (-97.77499154 30.2077754)
2021 044667-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,03/26/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,606 W 29TH STREET,9,0217021613,POINT (-97.74323986 30.29597009)
2021 044788-CC,COVID-19,Other (Describe in Comments),Face Covering,,,03/27/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,110 W SLAUGHTER LANE,2,0432090201,POINT (-97.78792265 30.16743327)
2021 013621-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,01/30/2021 12:00:00 AM,01/31/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,2000 WILSON STREET,3,0402011019,POINT (-97.75480175 30.24490681)
2021 044715-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,03/27/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,1000 E 41ST STREET UNIT 850,9,0218090130,POINT (-97.7196515 30.30046327)
2021 002473-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,01/07/2021 12:00:00 AM,01/08/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,902 E 5TH ST,,,POINT (-88.448709 24.923983)
2021 044769-CC,COVID-19,Restaurant,Face Covering,,,03/27/2021 12:00:00 AM,03/27/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,2300 S IH 35 SVRD SB,,,POINT (-88.448709 24.923983)
2021 002623-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,01/08/2021 12:00:00 AM,01/08/2021 12:00:00 AM,Referred to Appropriate Agency,13000 N 620 RD SB 105,,,POINT (-88.448709 24.923983)
